AF0019;WID;FA;301/10038263;2021-09-01;1;PR;10995989;HA ACTS AMRR2D CO TCBLK;2;00;00;332,00;664;664;|225299|225289;
AF0019;WID;FA;301/10038263;2021-09-01;2;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2010101;
AF0019;WID;FA;301/10038263;2021-09-01;3;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
AF0019;WID;FA;301/10038263;2021-09-01;4;PD;10990735;REC V.2 M RIC R 2R;1;10000;00;25,00;0;0;|0925287;
AF0019;WID;FA;301/10038263;2021-09-01;5;PD;10990736;REC V.2 M RIC L 2L;1;10000;00;25,00;0;0;|0925755;
AF0019;WID;FA;301/10038263;2021-09-01;6;PR;10995987;HA ACTS AMRR2D CO GBRN;2;00;00;332,00;664;664;|225376|225386;
AF0019;WID;FA;301/10038263;2021-09-01;7;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2010088;
AF0019;WID;FA;301/10038263;2021-09-01;8;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
AF0019;WID;FA;301/10038263;2021-09-01;9;PD;10990733;REC V.2 M RIC R 1R;1;10000;00;25,00;0;0;|0898102;
AF0019;WID;FA;301/10038263;2021-09-01;10;PD;10990734;REC V.2 M RIC L 1L;1;10000;00;25,00;0;0;|0885063;
AF0002;WID;FA;301/10038264;2021-09-01;1;PR;10995957;HA ACTS AMRB2D SY SLVGR;2;00;00;412,00;824;824;|040164|040222;
AF0002;WID;FA;301/10038264;2021-09-01;2;PD;10983550;REC WIRED M RIC R 3R N.A;1;10000;00;25,00;0;0;|5151605;
AF0002;WID;FA;301/10038264;2021-09-01;3;PD;10983551;REC WIRED M RIC L 3L N.A;1;10000;00;25,00;0;0;|5231011;
AF0005;WID;FA;301/10038266;2021-09-01;1;PR;10995967;HA ACTS AMRB2D PR SLVGR;2;00;00;226,00;452;452;|040457|040447;
AF0005;WID;FA;301/10038266;2021-09-01;2;PD;10977927;REC WIRED M RIC R 2R N.A;1;10000;00;25,00;0;0;|5194917;
AF0005;WID;FA;301/10038266;2021-09-01;3;PD;10983549;REC WIRED M RIC L 2L N.A;1;10000;00;25,00;0;0;|5251505;
MAA007;WID;FA;301/10038267;2021-09-01;1;PR;10985449;HA MOMENT MRB0 440 SLVGR;2;00;00;465,00;930;930;|099025|091593;
MAA007;WID;FA;301/10038267;2021-09-01;2;PD;10983539;REC WIRED S RIC R 2R N.A;1;10000;00;25,00;0;0;|2169161;
MAA007;WID;FA;301/10038267;2021-09-01;3;PD;10983540;REC WIRED S RIC L 2L N.A;1;10000;00;25,00;0;0;|2162201;
MAA007;WID;FA;301/10038267;2021-09-01;4;PR;10985491;HA MOMENT MRR2D 440 ATBG;2;00;00;491,00;982;982;|487545|487455;
MAA007;WID;FA;301/10038267;2021-09-01;5;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2015906;
MAA007;WID;FA;301/10038267;2021-09-01;6;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
MAA007;WID;FA;301/10038267;2021-09-01;7;PD;10990735;REC V.2 M RIC R 2R;1;10000;00;25,00;0;0;|0871128;
MAA007;WID;FA;301/10038267;2021-09-01;8;PD;10990736;REC V.2 M RIC L 2L;1;10000;00;25,00;0;0;|0921313;
MAA007;WID;FA;301/10038267;2021-09-01;9;PR;10985524;HA MOMENT MRB2D 440 CCRN;2;00;00;491,00;982;982;|260872|260902;
MAA007;WID;FA;301/10038267;2021-09-01;10;PD;10983537;REC WIRED S RIC R 1R N.A;1;10000;00;25,00;0;0;|2166385;
MAA007;WID;FA;301/10038267;2021-09-01;11;PD;10983538;REC WIRED S RIC L 1L N.A;1;10000;00;25,00;0;0;|2170428;
MAA007;WID;FA;301/10038267;2021-09-01;12;PD;10983547;REC WIRED M RIC R 1R N.A;1;10000;00;25,00;0;0;|5183374;
MAA007;WID;FA;301/10038267;2021-09-01;13;PD;10983548;REC WIRED M RIC L 1L N.A;1;10000;00;25,00;0;0;|5213231;
MAA007;WID;FA;301/10038267;2021-09-01;14;PD;10983556;REC WIRED P RIC R 1R N.A;1;10000;00;25,00;0;0;|1394471;
MAA007;WID;FA;301/10038267;2021-09-01;15;PD;10983557;REC WIRED P RIC L 1L N.A;1;10000;00;25,00;0;0;|1377316;
AF0005;WID;FA;301/10038269;2021-09-01;1;PR;10995960;HA ACTS AMRR2D PH SLVGR;2;00;00;491,00;982;982;|227730|225487;
AF0005;WID;FA;301/10038269;2021-09-01;2;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2010105;
AF0005;WID;FA;301/10038269;2021-09-01;3;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
AF0005;WID;FA;301/10038269;2021-09-01;4;PD;10990735;REC V.2 M RIC R 2R;1;10000;00;25,00;0;0;|0872322;
AF0005;WID;FA;301/10038269;2021-09-01;5;PD;10990736;REC V.2 M RIC L 2L;1;10000;00;25,00;0;0;|0926028;
MAA007;WID;FA;301/10038270;2021-09-01;1;PT;10536616;FREIGHT;1;00;20;9,88;9,88;11,86;;
MAA007;WID;FA;301/10038270;2021-09-01;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;06;55,00;0;0;;
MAA007;WID;FA;301/10038270;2021-09-01;3;ECO;10539532;TAX 2 ENV CONTRIBUTION;2;00;06;0,02;0,04;0,04;;
MAA007;WID;FA;301/10038270;2021-09-01;4;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;06;55,00;0;0;;
MAA007;WID;FA;301/10038270;2021-09-01;5;ECO;10539532;TAX 2 ENV CONTRIBUTION;2;00;06;0,02;0,04;0,04;;
MAA007;WID;FA;301/10038270;2021-09-01;6;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;06;55,00;0;0;;
MAA007;WID;FA;301/10038270;2021-09-01;7;ECO;10539532;TAX 2 ENV CONTRIBUTION;2;00;06;0,02;0,04;0,04;;
AF0005;WID;FA;301/10038271;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0005;WID;FA;301/10038271;2021-09-01;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0002;WID;FA;301/10038272;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0019;WID;FA;301/10038273;2021-09-01;1;PT;10536616;FREIGHT;1;10000;00;9,88;0;0;;
AF0019;WID;FA;301/10038273;2021-09-01;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0019;WID;FA;301/10038273;2021-09-01;3;ECO;10539532;TAX 2 ENV CONTRIBUTION;2;00;00;0,02;0,04;0,04;;
AF0002;WID;FA;301/10038274;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0002;WID;FA;301/10038274;2021-09-01;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0019;WID;FA;301/10038275;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0019;WID;FA;301/10038275;2021-09-01;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0019;WID;FA;301/10038275;2021-09-01;3;ECO;10539532;TAX 2 ENV CONTRIBUTION;2;00;00;0,02;0,04;0,04;;
AF0019;WID;FA;301/10038275;2021-09-01;4;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0019;WID;FA;301/10038275;2021-09-01;5;ECO;10539532;TAX 2 ENV CONTRIBUTION;2;00;00;0,02;0,04;0,04;;
AF0005;WID;FA;301/10038276;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0002;WID;FA;301/10038277;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0005;WID;FA;301/10038278;2021-09-01;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0005;WID;FA;301/10038278;2021-09-01;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0019;WID;FA;301/10038279;2021-09-01;1;PR;10989371;HA MOMENT MRR2D 110 SLVGR;2;00;00;242,00;484;484;|645201|609755;
AF0019;WID;FA;301/10038279;2021-09-01;2;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2015598;
AF0019;WID;FA;301/10038279;2021-09-01;3;PD;10990735;REC V.2 M RIC R 2R;1;10000;00;25,00;0;0;|0875740;
AF0019;WID;FA;301/10038279;2021-09-01;4;PD;10990736;REC V.2 M RIC L 2L;1;10000;00;25,00;0;0;|0928116;
AF0003;WID;FA;301/10038371;2021-09-02;1;PR;10995987;HA ACTS AMRR2D CO GBRN;2;00;00;332,00;664;664;|225396|225146;
AF0003;WID;FA;301/10038371;2021-09-02;2;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2016151;
AF0003;WID;FA;301/10038371;2021-09-02;3;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
AF0003;WID;FA;301/10038371;2021-09-02;4;PD;10990735;REC V.2 M RIC R 2R;1;10000;00;25,00;0;0;|0886233;
AF0003;WID;FA;301/10038371;2021-09-02;5;PD;10990736;REC V.2 M RIC L 2L;1;10000;00;25,00;0;0;|0925760;
AF0011;WID;FA;301/10038372;2021-09-02;1;TEL;10985616;ACC. TV PLAY KIT LANG PACK 1;1;2000;00;179,00;143,2;143,2;|064274;
AF0005;WID;FA;301/10038373;2021-09-02;1;PR;10995976;HA ACTS AMRR2D PR GBRN;2;00;00;276,00;552;552;|227250|225050;
MAA006;WID;FA;301/10038374;2021-09-02;1;PR;10985488;HA MOMENT MRR2D 440 SLVGR;2;00;00;491,00;982;982;|551049|509583;
MAA006;WID;FA;301/10038374;2021-09-02;2;CHARGEURS;10985618;ACC. MRIC CHARGER WPT1;1;10000;00;129,00;0;0;|2009881;
MAA006;WID;FA;301/10038374;2021-09-02;3;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
MAA006;WID;FA;301/10038374;2021-09-02;4;PD;10990735;REC V.2 M RIC R 2R;1;10000;00;25,00;0;0;|0893732;
MAA006;WID;FA;301/10038374;2021-09-02;5;PD;10990736;REC V.2 M RIC L 2L;1;10000;00;25,00;0;0;|0925141;
AF0003;WID;FA;301/10038375;2021-09-02;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0003;WID;FA;301/10038375;2021-09-02;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;2;10000;00;55,00;0;0;;
AF0017;WID;FA;301/10038376;2021-09-02;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0011;WID;FA;301/10038377;2021-09-02;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0011;WID;FA;301/10038377;2021-09-02;2;GAR;10536516;WARRANTY EXTEND 2 YR-HIGH END;1;10000;00;55,00;0;0;;
AF0011;WID;FA;301/10038378;2021-09-02;1;PT;10536616;FREIGHT;1;00;00;9,88;9,88;9,88;;
AF0011;WID;FA;301/10038379;2021-09-02;1;PR;10995989;HA ACTS AMRR2D CO TCBLK;1;00;00;332,00;332;332;|225279;
AF0011;WID;FA;301/10038379;2021-09-02;2;PD;10990733;REC V.2 M RIC R 1R;1;10000;00;25,00;0;0;|0809522;
AF0011;WID;FA;301/10038379;2021-09-02;3;CHARGEURS;10984211;ACC. POWER ADAPTER EU;1;10000;00;15,00;0;0;;
