third_party_num;invoice_number;invoice_date;invoice_type;devise;vat_rate;Date;Type;Code Prod.;Libellé;Type Famille;Famille;Marque;Num. série;Taille;Couleur;code_fournisseur;code_maison;Qté;Prix Achat;Comm.;Rétrocession;Date facture
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;00173983;ACORIUM CORDOBAN;Optique - Monture;MON;ACUITIS;;52x16x140;BRUN;SABLES;SABLES;-1;87,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;00173983;ACORIUM CORDOBAN;Optique - Monture;MON;ACUITIS;;52x16x140;BRUN;CHALLANS;CHALLANS;1;87,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871102063;CLIP-AMPLITUDE;Optique - Monture;MON;ACUITIS;;54x17x140;GRIS;DIEPPE;DIEPPE;-1;8,75;ref: BOBANNER Tristan;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871102063;CLIP-AMPLITUDE;Optique - Monture;MON;ACUITIS;;54x17x140;GRIS;CAEN;CAEN;1;8,75;ref: BOBANNER Tristan;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871117661;KATARINA;Optique - Monture;MON;ACUITIS;;55x18x140;CRI;BLORMONT;BLORMONT;-1;27,50;ref : AGARDE xoxo;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871117661;KATARINA;Optique - Monture;MON;ACUITIS;;55x18x140;CRI;BBEGLES;BBEGLES;1;27,50;ref : AGARDE xoxo;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871102346;TOMMY;Optique - Monture;MON;ACUITIS;;52x19x140;NOIR;METZ;METZ;-1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871102346;TOMMY;Optique - Monture;MON;ACUITIS;;52x19x140;NOIR;BBEGLES;BBEGLES;1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871104760;JET STAR;Optique - Solaire;SOL;ACUITIS;;49x23x135;ARAN;BREST;BREST;-1;30,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;3661871104760;JET STAR;Optique - Solaire;SOL;ACUITIS;;49x23x135;ARAN;QUIMPER;QUIMPER;1;30,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;00182373;SPARKLE MIMOSA;Optique - Solaire;SOL;ACUITIS;;53x18x145;CRNO;QUIMPER;QUIMPER;-1;19,00;ref olifant;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;28/12/2022;Déplacement;00182373;SPARKLE MIMOSA;Optique - Solaire;SOL;ACUITIS;;53x18x145;CRNO;BREST;BREST;1;19,00;ref olifant;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871098496;ALESSIA;Optique - Monture;MON;ACUITIS;;51x18x140;ORRO;TGRAMONT;TGRAMONT;-1;37,50;REMY;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871098496;ALESSIA;Optique - Monture;MON;ACUITIS;;51x18x140;ORRO;NETOILE;NETOILE;1;37,50;REMY;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871116848;GA99-PETRUS;Optique - Monture;MON;ACUITIS;;56x19x145;101;TOURS;TOURS;-1;122,50;durquety ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871116848;GA99-PETRUS;Optique - Monture;MON;ACUITIS;;56x19x145;101;LAROCHE;LAROCHE;1;122,50;durquety ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871102339;TODD;Optique - Monture;MON;ACUITIS;;48x21x140;GRIS;MTERRASSES;MTERRASSES;-1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871102339;TODD;Optique - Monture;MON;ACUITIS;;48x21x140;GRIS;STMAXBAUME;STMAXBAUME;1;27,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661873304151;LUCIEN;Optique - Monture;MON;ACUITIS;;51x22x150;CRI;VERSAILLES;VERSAILLES;-1;19,50;REF PORTEUR : Mr ANDRE;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661873304151;LUCIEN;Optique - Monture;MON;ACUITIS;;51x22x150;CRI;ROUEN;ROUEN;1;19,50;REF PORTEUR : Mr ANDRE;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871110389;MARCELLINO;Optique - Monture;MON;ACUITIS;;52x22x145;NOIR;QUIMPER;QUIMPER;-1;42,50;ref amice;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871110389;MARCELLINO;Optique - Monture;MON;ACUITIS;;52x22x145;NOIR;VANNES;VANNES;1;42,50;ref amice;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871125710;MINI BROSS NET 50ML (Acuitis) - Unité;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;PRAMBUTEAU;PRAMBUTEAU;-2;2,30;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871125710;MINI BROSS NET 50ML (Acuitis) - Unité;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;PVOLTAIRE;PVOLTAIRE;2;2,30;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;LATESTE;LATESTE;-1;32,50;VERDEJA;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;ANGERS;ANGERS;1;32,50;VERDEJA;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;1DM01G;1-DAY ACUVUE MOIST (30);Optique - Lentilles;LENT;Johnson & Johnson;;;;BAYEUX;BAYEUX;-1;13,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;1DM01G;1-DAY ACUVUE MOIST (30);Optique - Lentilles;LENT;Johnson & Johnson;;;;CAEN;CAEN;1;13,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;1DM01G;1-DAY ACUVUE MOIST (30);Optique - Lentilles;LENT;Johnson & Johnson;;;;BAYEUX;BAYEUX;-1;13,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;1DM01G;1-DAY ACUVUE MOIST (30);Optique - Lentilles;LENT;Johnson & Johnson;;;;CAEN;CAEN;1;13,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;AA-WID808;Moment 330 M3-mRICRD-RC Gris Ag;Audio - Prothèse;AA;WIDEX;1001496;;;PTERNES;PTERNES;-1;412,00;pour carole -erreur de depalcement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;AA-WID808;Moment 330 M3-mRICRD-RC Gris Ag;Audio - Prothèse;AA;WIDEX;1001496;;;LSOOUEST;LSOOUEST;1;412,00;pour carole -erreur de depalcement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;AA-WID808;Moment 330 M3-mRICRD-RC Gris Ag;Audio - Prothèse;AA;WIDEX;1001319;;;PTERNES;PTERNES;-1;412,00;pour carole- erreur de deplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;AA-WID808;Moment 330 M3-mRICRD-RC Gris Ag;Audio - Prothèse;AA;WIDEX;1001319;;;LSOOUEST;LSOOUEST;1;412,00;pour carole- erreur de deplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661873307800;RENATO;Optique - Monture;MON;ACUITIS;;50x20x145;BRUN;PONTARLIER;PONTARLIER;-1;42,50;ref: Hera;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661873307800;RENATO;Optique - Monture;MON;ACUITIS;;50x20x145;BRUN;MBONNEVEIN;MBONNEVEIN;1;42,50;ref: Hera;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;00174035;JET BOSS;Optique - Solaire;SOL;ACUITIS;;50x23x145;NOIR;DIEPPE;DIEPPE;-1;40,00;ref: Hennebelle;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;00174035;JET BOSS;Optique - Solaire;SOL;ACUITIS;;50x23x145;NOIR;LILLE;LILLE;1;40,00;ref: Hennebelle;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871113052;MAG DANIUM;Optique - Monture;MON;ACUITIS;;44x23x141;BLEU;NETOILE;NETOILE;-1;32,50;retour retro non envoyé;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871113052;MAG DANIUM;Optique - Monture;MON;ACUITIS;;44x23x141;BLEU;LAROCHELLE;LAROCHELLE;1;32,50;retour retro non envoyé;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871113052;MAG DANIUM;Optique - Monture;MON;ACUITIS;;44x23x141;BLEU;LAROCHELLE;LAROCHELLE;-1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;27/12/2022;Déplacement;3661871113052;MAG DANIUM;Optique - Monture;MON;ACUITIS;;44x23x141;BLEU;NETOILE;NETOILE;1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661873308425;ICONIK MUSTANG;Optique - Solaire;SOL;ACUITIS;;58x14x145;ORB;OPARINOR;OPARINOR;-1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661873308425;ICONIK MUSTANG;Optique - Solaire;SOL;ACUITIS;;58x14x145;ORB;PRAMBUTEAU;PRAMBUTEAU;1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;PLECLERC;PLECLERC;-1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;PTERNES;PTERNES;1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661873303659;GREGOIRE;Optique - Monture;MON;ACUITIS;;52x19x140;ECA;NCAP3000;NCAP3000;-1;27,50;;R509000715;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661873303659;GREGOIRE;Optique - Monture;MON;ACUITIS;;52x19x140;ECA;OPARINOR;OPARINOR;1;27,50;;R509000715;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871096737;PLAYA CANELLA;Optique - Solaire;SOL;ACUITIS;;51x22x145;ECGR;OPARINOR;OPARINOR;-1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871096737;PLAYA CANELLA;Optique - Solaire;SOL;ACUITIS;;51x22x145;ECGR;PSTLAZARE;PSTLAZARE;1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;00087098;RECHARGE BIOTONE PERFECT CLEAN;Audio - Entretien;AENT;BIOTONE;;;;LAROCHELLE;LAROCHELLE;-4;6,90;;R553000017;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;00087098;RECHARGE BIOTONE PERFECT CLEAN;Audio - Entretien;AENT;BIOTONE;;;;POITIERS;POITIERS;4;6,90;;R553000017;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871125789;RECHARGE PERFECT CLEAN (Acuitis) - Solution 30ML - Unit?;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;LAROCHELLE;LAROCHELLE;-24;8,00;;R553000017;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871125789;RECHARGE PERFECT CLEAN (Acuitis) - Solution 30ML - Unit?;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;POITIERS;POITIERS;24;8,00;;R553000017;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871125680;PERFECT CLEAN (Appareil d'Entretien) (Acuitis) - Unité;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;LAROCHELLE;LAROCHELLE;-5;79,00;;R553000017;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871125680;PERFECT CLEAN (Appareil d'Entretien) (Acuitis) - Unité;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;POITIERS;POITIERS;5;79,00;;R553000017;26/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871023634;ACUITIS COMPRIMES EFFERVESCENTS;Audio - Entretien;AENT;ACUITIS;;;;BMERIGNAC;BMERIGNAC;-2;2,24;matth;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871023634;ACUITIS COMPRIMES EFFERVESCENTS;Audio - Entretien;AENT;ACUITIS;;;;BBEGLES;BBEGLES;2;2,24;matth;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;1499901835870;ACUITIS LINGETTES PAR 50;Audio - Entretien;AENT;ACUITIS;;;;BMERIGNAC;BMERIGNAC;-2;2,16;matth;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;1499901835870;ACUITIS LINGETTES PAR 50;Audio - Entretien;AENT;ACUITIS;;;;BBEGLES;BBEGLES;2;2,16;matth;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871125796;CAPSULE ASSECHANTE (Acuitis) - Boite de 4 Capsules - Unité;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;BMERIGNAC;BMERIGNAC;-2;2,00;matth;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;3661871125796;CAPSULE ASSECHANTE (Acuitis) - Boite de 4 Capsules - Unité;Audio - Entretien;AENT;ACUITIS;;0x0x0;0;BBEGLES;BBEGLES;2;2,00;matth;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;AA-WID1754;Enjoy PASSION 220 Gris Ag;Audio - Prothèse;AA;WIDEX;198329;;;BSTCHRISTO;BSTCHRISTO;-1;160,00;REF MARROCQ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;AA-WID1754;Enjoy PASSION 220 Gris Ag;Audio - Prothèse;AA;WIDEX;198329;;;BMERIGNAC;BMERIGNAC;1;160,00;REF MARROCQ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;AA-WID1754;Enjoy PASSION 220 Gris Ag;Audio - Prothèse;AA;WIDEX;198451;;;BSTCHRISTO;BSTCHRISTO;-1;160,00;REF MARROCQ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;26/12/2022;Déplacement;AA-WID1754;Enjoy PASSION 220 Gris Ag;Audio - Prothèse;AA;WIDEX;198451;;;BMERIGNAC;BMERIGNAC;1;160,00;REF MARROCQ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;24/12/2022;Déplacement;3661871116206;ALBIN;Optique - Monture;MON;ACUITIS;;47x22x140;ORAN;BMERIGNAC;BMERIGNAC;-1;42,50;jeremyyyy;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;24/12/2022;Déplacement;3661871116206;ALBIN;Optique - Monture;MON;ACUITIS;;47x22x140;ORAN;BBEGLES;BBEGLES;1;42,50;jeremyyyy;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;24/12/2022;Déplacement;3661871115537;YASSIN;Optique - Monture;MON;ACUITIS;;50x20x145;BRUN;NANCY;NANCY;-1;21,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;24/12/2022;Déplacement;3661871115537;YASSIN;Optique - Monture;MON;ACUITIS;;50x20x145;BRUN;MMUSE;MMUSE;1;21,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;24/12/2022;Déplacement;00180167;CAMELIA;Optique - Monture;MON;ACUITIS;;48x18x140;TAU;MULHOUSE;MULHOUSE;-1;42,50;ref APELL  JOYEUSES FÊTES à TOUS !;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;24/12/2022;Déplacement;00180167;CAMELIA;Optique - Monture;MON;ACUITIS;;48x18x140;TAU;SELESTAT;SELESTAT;1;42,50;ref APELL  JOYEUSES FÊTES à TOUS !;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00182375;SPARKLE MIMOSA;Optique - Solaire;SOL;ACUITIS;;53x18x145;ECRO;PTERNES;PTERNES;-1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00182375;SPARKLE MIMOSA;Optique - Solaire;SOL;ACUITIS;;53x18x145;ECRO;PRENNES;PRENNES;1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109413;STACY;Optique - Monture;MON;ACUITIS;;56x18x145;ARG;NCAP3000;NCAP3000;-1;32,50;NACCACHE;R509000714;23/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109413;STACY;Optique - Monture;MON;ACUITIS;;56x18x145;ARG;TOULON;TOULON;1;32,50;NACCACHE;R509000714;23/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109208;DENIM SPIRIT;Optique - Monture;MON;ACUITIS;;48x17x135;ECBL;RAMBOUILLE;RAMBOUILLE;-1;30,00;référence porteur : SEGHAIR;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109208;DENIM SPIRIT;Optique - Monture;MON;ACUITIS;;48x17x135;ECBL;REIMS;REIMS;1;30,00;référence porteur : SEGHAIR;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00182627;CBHA2305;Optique - Monture;MON;1796;;53x17x145;NOIR;SELESTAT;SELESTAT;-1;40,15;sébastien ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00182627;CBHA2305;Optique - Monture;MON;1796;;53x17x145;NOIR;OBERNAI;OBERNAI;1;40,15;sébastien ;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871096737;PLAYA CANELLA;Optique - Solaire;SOL;ACUITIS;;51x22x145;ECGR;SARAN;SARAN;-1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871096737;PLAYA CANELLA;Optique - Solaire;SOL;ACUITIS;;51x22x145;ECGR;BAYONNE;BAYONNE;1;19,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871107969;BEL PASSION;Optique - Solaire;SOL;ACUITIS;;56x18x140;NOIR;SARAN;SARAN;-1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871107969;BEL PASSION;Optique - Solaire;SOL;ACUITIS;;56x18x140;NOIR;BOURGES;BOURGES;1;25,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661873306735;ARANTXA;Optique - Monture;MON;ACUITIS;;53x15x140;ECA;RENNES;RENNES;-1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661873306735;ARANTXA;Optique - Monture;MON;ACUITIS;;53x15x140;ECA;NANCY;NANCY;1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109413;STACY;Optique - Monture;MON;ACUITIS;;56x18x145;ARG;PRENNES;PRENNES;-1;32,50;ref : SIMON;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109413;STACY;Optique - Monture;MON;ACUITIS;;56x18x145;ARG;BLAC;BLAC;1;32,50;ref : SIMON;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661873304168;LUCIEN;Optique - Monture;MON;ACUITIS;;51x22x150;ECA;OPARINOR;OPARINOR;-1;19,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661873304168;LUCIEN;Optique - Monture;MON;ACUITIS;;51x22x150;ECA;PSTLAZARE;PSTLAZARE;1;19,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3760009161382;SUNRISE;Optique - Solaire;SOL;ACUITIS;;47x21x145;ARG;STETIENNE;STETIENNE;-1;19,00;rabut;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3760009161382;SUNRISE;Optique - Solaire;SOL;ACUITIS;;47x21x145;ARG;LPARTDIEU;LPARTDIEU;1;19,00;rabut;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00174914;LITTLE CLIP 3;Optique - Solaire;SOL;ACUITIS;;42x16x104;VERT;LONGUEAU;LONGUEAU;-1;19,50;;R578000222;23/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00174914;LITTLE CLIP 3;Optique - Solaire;SOL;ACUITIS;;42x16x104;VERT;STMAXBAUME;STMAXBAUME;1;19,50;;R578000222;23/12/2022
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871047517;CESAR;Optique - Monture;MON;ACUITIS;;35x30x138;SIL;STETIENNE;STETIENNE;-1;50,00;référence LEGAY;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871047517;CESAR;Optique - Monture;MON;ACUITIS;;35x30x138;SIL;MTERRASSES;MTERRASSES;1;50,00;référence LEGAY;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871110457;WOODLY;Optique - Monture;MON;ACUITIS;;50x17x140;EBVE;ROUEN;ROUEN;-1;87,50;LUCAS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871110457;WOODLY;Optique - Monture;MON;ACUITIS;;50x17x140;EBVE;NIMES;NIMES;1;87,50;LUCAS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871047517;CESAR;Optique - Monture;MON;ACUITIS;;35x30x138;SIL;STMALO;STMALO;-1;50,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871047517;CESAR;Optique - Monture;MON;ACUITIS;;35x30x138;SIL;MTERRASSES;MTERRASSES;1;50,00;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871100588;GA88-HONORIO;Optique - Monture;MON;ACUITIS;;47x21x145;R213;NIORT;NIORT;-1;99,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871100588;GA88-HONORIO;Optique - Monture;MON;ACUITIS;;47x21x145;R213;AGEN;AGEN;1;99,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871110440;WOODLY;Optique - Monture;MON;ACUITIS;;50x17x140;TECK;NIMES;NIMES;-1;87,50;retour montures wooldy reçue cassée;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871110440;WOODLY;Optique - Monture;MON;ACUITIS;;50x17x140;TECK;MTERRASSES;MTERRASSES;1;87,50;retour montures wooldy reçue cassée;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;AA-WID924;Symphonie MRIC10 Gris Ag;Audio - Prothèse;AA;ACUITIS;145987;;;NEUILLY;NEUILLY;-1;385,00;POUR LIHTMANIS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;AA-WID924;Symphonie MRIC10 Gris Ag;Audio - Prothèse;AA;ACUITIS;145987;;;STGERMAIN;STGERMAIN;1;385,00;POUR LIHTMANIS;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109437;STACY;Optique - Monture;MON;ACUITIS;;56x18x145;OR;LAROCHELLE;LAROCHELLE;-1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871109437;STACY;Optique - Monture;MON;ACUITIS;;56x18x145;OR;LILLE;LILLE;1;32,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871111980;MANUELA;Optique - Monture;MON;ACUITIS;;44x23x140;VIO;LAROCHELLE;LAROCHELLE;-1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;3661871111980;MANUELA;Optique - Monture;MON;ACUITIS;;44x23x140;VIO;LILLE;LILLE;1;42,50;;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00177790;PERNETY;Optique - Monture;MON;ACUITIS;;51x19x140;ECA;DIEPPE;DIEPPE;-1;27,50;le Q;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;23/12/2022;Déplacement;00177790;PERNETY;Optique - Monture;MON;ACUITIS;;51x19x140;ECA;ROUEN;ROUEN;1;27,50;le Q;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00180166;CAMELIA;Optique - Monture;MON;ACUITIS;;48x18x140;ECA;BIGANOS;BIGANOS;-1;42,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00180166;CAMELIA;Optique - Monture;MON;ACUITIS;;48x18x140;ECA;LATESTE;LATESTE;1;42,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;BIGANOS;BIGANOS;-1;32,50;erreur déplacement;;
COSI001;TS-2022-12-31;31/12/2022;380;EUR;.2;22/12/2022;Déplacement;00180173;BASTILLE;Optique - Monture;MON;ACUITIS;;52x20x140;ECA;LATESTE;LATESTE;1;32,50;erreur déplacement;;
