UNIS004;UNI;FA;2140739345;2021-09-29;000015;PR;0506404R8;Moxi B9-312;2.000;6500;0550;2478.00;1090.32;1150.29;2129X1CXR|2113X03FP
UNIS004;UNI;FA;2140739345;2021-09-29;000016;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
UNIS004;UNI;FA;2140739345;2021-09-30;000017;AC;0540807;Ecouteur 4.0 M - 3L;3.000;10000;0550;90.00;0.00;0.00;
UNIS004;UNI;FA;2140739345;2021-09-30;000018;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
AF0535;UNI;FA;2140739346;2021-09-02;000001;PR;0506409P7;Moxi B7-R;1.000;6300;0550;1179.00;548.23;578.38;2133N0N55
AF0535;UNI;FA;2140739346;2021-09-02;000002;ECO;001-5012;Ecotaxe;1.000;0000;0550;0.01;0.01;0.01;
AF0535;UNI;FA;2140739346;2021-09-02;000003;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
AF0535;UNI;FA;2140739346;2021-09-06;000004;PIL;0715009;Unitron Power Pack;1.000;10000;0550;70.00;0.00;0.00;2123Y62RN
AF0535;UNI;FA;2140739346;2021-09-06;000005;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
AF0535;UNI;FA;2140739346;2021-09-06;000006;PR;0506409P7;Moxi B7-R;2.000;6300;0550;2358.00;1096.47;1156.77;2133N0N5M|2133N0N5G
AF0535;UNI;FA;2140739346;2021-09-06;000007;ECO;001-5012;Ecotaxe;2.000;0000;0550;0.01;0.02;0.02;
AF0535;UNI;FA;2140739346;2021-09-06;000008;AC;075584612;Unitron Charger Moxi R incl. EU EPS;1.000;3000;0550;149.00;104.30;110.04;2039Y595Y
AF0535;UNI;FA;2140739346;2021-09-10;000009;PIL;0715009;Unitron Power Pack;2.000;10000;0550;140.00;0.00;0.00;2130Y63K4|2130Y63K3
AF0535;UNI;FA;2140739346;2021-09-10;000010;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
AF0535;UNI;FA;2140739346;2021-09-10;000011;PR;0506410P6;Moxi B9-R;4.000;6500;0550;5356.00;2356.64;2486.26;2131N08G6|2131N08G5|2131N08G4|2131N08G3
AF0535;UNI;FA;2140739346;2021-09-10;000012;ECO;001-5012;Ecotaxe;4.000;0000;0550;0.01;0.04;0.04;
AF0535;UNI;FA;2140739346;2021-09-10;000013;AC;075584612;Unitron Charger Moxi R incl. EU EPS;2.000;3000;0550;298.00;208.60;220.07;2039Y599D|2039Y599C
AF0535;UNI;FA;2140739346;2021-09-14;000014;AC;0540806;Ecouteur 4.0 M - 2R;2.000;10000;0550;60.00;0.00;0.00;
AF0535;UNI;FA;2140739346;2021-09-14;000015;PT;001-0435;Frais de port;1.000;0000;2000;9.90;9.90;11.88;
AF0535;UNI;FA;2140739346;2021-09-14;000016;AC;0540807;Ecouteur 4.0 M - 3L;1.000;10000;0550;30.00;0.00;0.00;
