TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS OBERNAI;532;60651;03/11/2022;PL-194/5;PLAQ. AUTOCOL. SIL.15 MM EP. 1MM 5 PR;1;5,9;30;4,13;20;0,83;4,96;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS OBERNAI;532;60651;03/11/2022;SU-100/5;SUPPORT PLAQ.A VIS BLANC 5 PR;1;5,4;30;3,78;20;0,76;4,54;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS OBERNAI;532;60651;03/11/2022;PORT;PORT ET EMBALLAGE;1;4,45;0;4,45;20;0,89;5,34;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS METZ.;522;60652;03/11/2022;PI-105/B;PINCE COUPANTE LATERALE BEST;1;29,8;30;20,86;20;4,17;25,03;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS METZ.;522;60652;03/11/2022;FA-113/12;FACE POL.RELEV. MARRON 12 PCS;1;75;30;52,5;20;10,5;63;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS METZ.;522;60652;03/11/2022;FA-127/1;FACE POL.RELEV.JAUNE - PC;2;9,2;30;12,88;20;2,58;15,46;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS METZ.;522;60652;03/11/2022;PL-140/C;PLAQ.OVL.SIL. A VIS. 13 MM 100 PR;1;26;30;18,2;20;3,64;21,84;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS METZ.;522;60652;03/11/2022;PORT;PORT ET EMBALLAGE;1;12,5;0;12,5;20;2,5;15;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS LORIENT;529;60655;03/11/2022;FE-060/01;FEUILLE D'OCCLUSION 0,6 (1 PCE);1;7,3;30;5,11;20;1,02;6,13;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS LORIENT;529;60655;03/11/2022;PL-280/10;PLAQ.SIL.A CLIP.SYM.16 MM  10 PR;1;5,4;30;3,78;20;0,76;4,54;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS LORIENT;529;60655;03/11/2022;PORT;PORT ET EMBALLAGE;1;4,45;0;4,45;20;0,89;5,34;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS PONTARLIER;570;60656;04/11/2022;PR-100/02;PRESS ON PRISME 2;1;51;30;35,7;20;7,14;42,84;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS PONTARLIER;570;60656;04/11/2022;PORT;PORT ET EMBALLAGE;1;4,45;0;4,45;20;0,89;5,34;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60658;04/11/2022;ET-215;ETIQUETTES  80x26 (20 PCS);10;5;30;35;20;7;42;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60658;04/11/2022;PORT;PORT ET EMBALLAGE;1;12,5;0;12,5;20;2,5;15;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS MERIGNAC;572;60659;04/11/2022;FI-101NM;FIL A DRAGEOIR FIN 0,25 mm LE SACHET;2;8,1;30;11,34;20;2,27;13,61;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60660;04/11/2022;FE-040/01;FEUILLE D'OCCLUSION 0,4 (1 PCE);1;7,3;30;5,11;20;1,02;6,13;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60660;04/11/2022;TO-161;TOUR.POCHE NI3F BAGUE ROUGE 10 PC;1;8,4;30;5,88;20;1,18;7,06;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60660;04/11/2022;EM-185/5;EMBOUT SIL. NOIR - 5 PR;3;18,9;30;39,69;20;7,94;47,63;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60660;04/11/2022;EM-180/5;EMBOUT SIL. CRISTAL - 5 PR;2;18,9;30;26,46;20;5,29;31,75;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60660;04/11/2022;PORT;PORT ET EMBALLAGE;1;6,75;0;6,75;20;1,35;8,1;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS SO OUEST;510;60661;04/11/2022;SI-101;SILICONE LIQUIDE TUBE;1;6,8;30;4,76;20;0,95;5,71;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS SO OUEST;510;60661;04/11/2022;PORT;PORT ET EMBALLAGE;1;5;0;5;20;1;6;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;CO-552;COUPE-VIS;1;16,6;30;11,62;20;2,32;13,94;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;PO-099;POINTE A TRACER;1;9;30;6,3;20;1,26;7,56;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;TO-120/B18;LAME POUR TO-120/A18  3 PCS;2;4,3;30;6,02;20;1,2;7,22;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;TO-121/B15;LAME POUR TO-121/A15  3 PCS;1;4,3;30;3,01;20;0,6;3,61;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;TO-175/A15;TOURN.SIMPLE A MORILLE 1.5;1;6,5;30;4,55;20;0,91;5,46;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;TO-175/A10;TOURN.SIMPLE A MORILLE 1.0;1;6,5;30;4,55;20;0,91;5,46;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;VI-019/L;VIS BAGUE 1,6x2,5x3,5  50 PCS;1;17,3;30;12,11;20;2,42;14,53;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;PL-232/20;PLAQ. CLIP FINE SOUPLE   20 PR;1;7,5;30;5,25;20;1,05;6,3;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;PL-269/20;PLAQ.SIL.A VIS SYM 13 MM 20 PR;1;8,8;30;6,16;20;1,23;7,39;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;PL-194/5;PLAQ. AUTOCOL. SIL.15 MM EP. 1MM 5 PR;2;5,9;30;8,26;20;1,65;9,91;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ITALIE 2;104;60663;04/11/2022;PORT;PORT ET EMBALLAGE;1;12,5;0;12,5;20;2,5;15;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS Bois-Sénart;566;60668;07/11/2022;FE-010/03;FEUILLE D'OCCLUSION 0,1 (3 PCS);1;20,6;30;14,42;20;2,88;17,3;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS Bois-Sénart;566;60668;07/11/2022;FE-020/01;FEUILLE D'OCCLUSION 0,2 (1 PCE);1;7,3;30;5,11;20;1,02;6,13;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS Bois-Sénart;566;60668;07/11/2022;PL-141/C;PLAQ.SIL. A VIS 15 MM 100 PR;1;26;30;18,2;20;3,64;21,84;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS BONNEVEINE;106;60669;07/11/2022;PR-100/02;PRESS ON PRISME 2;1;51;30;35,7;20;7,14;42,84;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60671;07/11/2022;PE-240/10;PENICHE CRISTAL   (10 PCS);2;66,6;30;93,24;20;18,65;111,89;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS Bois-Sénart;566;60668;07/11/2022;PORT;PORT ET EMBALLAGE;1;5;0;5;20;1;6;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS BONNEVEINE;106;60669;07/11/2022;PORT;PORT ET EMBALLAGE;1;4,45;0;4,45;20;0,89;5,34;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60671;07/11/2022;PORT;PORT ET EMBALLAGE;1;21;0;21;20;4,2;25,2;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;TO-165;TOURNEVIS POCHE NICKELES - 10 PCS;1;8,4;30;5,88;20;1,18;7,06;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;LA-226/A;LAQUE NOIRE;1;14,7;30;10,29;20;2,06;12,35;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;LA-226/AM;LAQUE NOIR MAT;1;14,7;30;10,29;20;2,06;12,35;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;LA-226/M;LAQUE ROUGE;1;14,7;30;10,29;20;2,06;12,35;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;CO-100;COLLE CYANOLIT VERTE;2;5;30;7;20;1,4;8,4;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;PL-132/C;PLAQ.RECT.MONO.SIL.10.5MM 100 PR;1;26,9;30;18,83;20;3,77;22,6;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;FA-127/1;FACE POL.RELEV.JAUNE - PC;5;9,2;30;32,2;20;6,44;38,64;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS Val d'Europe;507;60682;09/11/2022;PR-100/04;PRESS ON PRISME 4;1;51;30;35,7;20;7,14;42,84;F
TECHNIDIS;32343703800017;FR 47 323 437 038;ACUITIS FRANCE;999;60680;09/11/2022;PA-106;PASTILLES 3M LEAP3 RON.GM 1000;2;109,6;30;153,44;20;30,69;184,13;F
TECHNIDIS;32343703800017;FR 47 323 437 038;ACUITIS FRANCE;999;60680;09/11/2022;PORT;PORT ET EMBALLAGE;1;16,7;0;16,7;20;3,34;20,04;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS Val d'Europe;507;60682;09/11/2022;PORT;PORT ET EMBALLAGE;1;4,45;0;4,45;20;0,89;5,34;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS CHALLANS;523;60687;10/11/2022;PORT;PORT ET EMBALLAGE;1;12,5;0;12,5;20;2,5;15;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60697;14/11/2022;FA-330/1;FACE SOL.POL.MECA. MINI PL.-GRIS PC;5;7,4;30;25,9;20;5,18;31,08;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS TOURS;506;60697;14/11/2022;FA-331/1;FACE SOL.POL.MECA.MINI.PL.MARR. PC;5;7,4;30;25,9;20;5,18;31,08;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS BAYEUX;592;60695;14/11/2022;ME-320/03;MEULEUSE MAIN EBAUCHE/FINITION;1;670,7;30;469,49;20;93,9;563,39;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS BAYEUX;592;60695;14/11/2022;SI-101;SILICONE LIQUIDE TUBE;1;6,8;30;4,76;20;0,95;5,71;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS BAYEUX;592;60695;14/11/2022;PL-190/6;PLAQ.AUTOCOL.SIL.17 MM 6 PR;2;5,9;30;8,26;20;1,65;9,91;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60698;14/11/2022;CH-205;CHALUMEAU CART.JET.AL.SIMPLE;1;73,6;30;51,52;20;10,3;61,82;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60698;14/11/2022;EM-132;ASSORT. EMBOUTS SILICONE;1;79,8;30;55,86;20;11,17;67,03;F
TECHNIDIS;32343703800017;FR 47 323 437 038;MAISON ACUITIS ST LAURENT DU VAR;509;60698;14/11/2022;PR-100/02;PRESS ON PRISME 2;1;51;30;35,7;20;7,14;42,84;F
